Title,Description,Price,Rating,Review
"Apple iPhone 12 Pro (Graphite, 512 GB)","512 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield | Industry-leading IP68 Water Resistance, All Screen OLED Display, LiDAR Scanner for Improved AR Experiences, Night Mode Portraits, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,39,900",4.5,98 Reviews
"Apple iPhone 12 Pro Max (Graphite, 256 GB)","256 GB ROM, 17.02 cm (6.7 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield | Industry-leading IP68 Water Resistance, All Screen OLED Display, LiDAR Scanner for Improved AR Experiences, Night Mode Portraits, Brand Warranty for 1 Year","₹1,29,900",4.5,101 Reviews
"Apple iPhone 12 Pro Max (Graphite, 128 GB)","128 GB ROM, 17.02 cm (6.7 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield | Industry-leading IP68 Water Resistance, All Screen OLED Display, LiDAR Scanner for Improved AR Experiences, Night Mode Portraits, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,19,900",4.5,101 Reviews
"Apple iPhone 12 Pro (Graphite, 256 GB)","256 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield | Industry-leading IP68 Water Resistance, All Screen OLED Display, LiDAR Scanner for Improved AR Experiences, Night Mode Portraits, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,19,900",4.5,98 Reviews
"Apple iPhone 12 Pro (Graphite, 128 GB)","128 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield | Industry-leading IP68 Water Resistance, All Screen OLED Display, LiDAR Scanner for Improved AR Experiences, Night Mode Portraits, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,09,900",4.5,98 Reviews
"Apple iPhone 8 Plus (PRODUCT)RED (Red, 256 GB)","256 GB ROM, 13.97 cm (5.5 inch) Retina HD Display, 12MP + 12MP | 7MP Front Camera, A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor, Brand Warranty of 1 Year","₹84,900",4.6,23 Reviews
"Apple iPhone SE 3rd Gen (Midnight, 128 GB)","128 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A15 Bionic Chip, 6 Core Processor Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹52,600",4.4,139 Reviews
"Apple iPhone 15 Pro (White Titanium, 512 GB)","512 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 48MP + 12MP + 12MP | 12MP Front Camera, A17 Pro Chip, 6 Core Processor Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,64,900",4.6,160 Reviews
"Apple iPhone 15 Pro (White Titanium, 256 GB)","256 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 48MP + 12MP + 12MP | 12MP Front Camera, A17 Pro Chip, 6 Core Processor Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,44,900",4.6,160 Reviews
"Apple iPhone 15 Pro (White Titanium, 128 GB)","128 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 48MP + 12MP + 12MP | 12MP Front Camera, A17 Pro Chip, 6 Core Processor Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,34,900",4.6,160 Reviews
"Apple iPhone 12 mini (Green, 256 GB)","256 GB ROM, 13.72 cm (5.4 inch) Super Retina XDR Display, 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield, Industry-leading IP68 Water Resistance, All Screen OLED Display, 12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹74,900",4.5,"10,188 Reviews"
"Apple iPhone XR ((PRODUCT)RED, 64 GB) (Includes EarPods, Power Adapter)","64 GB ROM, 15.49 cm (6.1 inch) Display, 12MP Rear Camera | 7MP Front Camera, A12 Bionic Chip Processor, iOS 13 Compatible, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹47,900",4.6,"8,479 Reviews"
"Apple iPhone 12 mini (Green, 128 GB)","128 GB ROM, 13.72 cm (5.4 inch) Super Retina XDR Display, 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield, Industry-leading IP68 Water Resistance, All Screen OLED Display, 12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹64,900",4.5,"10,188 Reviews"
"Apple iPhone 12 (Green, 256 GB)","256 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield, Industry-leading IP68 Water Resistance, All Screen OLED Display, 12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹64,900",4.6,"13,933 Reviews"
"Apple iPhone 12 mini (Green, 64 GB)","64 GB ROM, 13.72 cm (5.4 inch) Super Retina XDR Display, 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield, Industry-leading IP68 Water Resistance, All Screen OLED Display, 12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹59,900",4.5,"10,188 Reviews"
"Apple iPhone 12 (Green, 128 GB)","128 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield, Industry-leading IP68 Water Resistance, All Screen OLED Display, 12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹54,900",4.6,"13,933 Reviews"
"Apple iPhone 12 (Green, 64 GB)","64 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield, Industry-leading IP68 Water Resistance, All Screen OLED Display, 12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹49,900",4.6,"13,933 Reviews"
"Apple iPhone 13 Pro (Silver, 1 TB)","1 TB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A15 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,69,900",4.7,123 Reviews
"Apple iPhone 13 Pro (Silver, 128 GB)","128 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A15 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,19,900",4.7,123 Reviews
"Apple iPhone 7 (Jet Black, 32 GB)","32 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor, iOS 13 Compatible, Brand Warranty of 1 Year","₹31,500",4.5,"9,131 Reviews"
"Apple iPhone 13 Pro (Silver, 256 GB)","256 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A15 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,29,900",4.7,123 Reviews
"Apple iPhone 13 Pro (Silver, 512 GB)","512 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A15 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,49,900",4.7,123 Reviews
"Apple iPhone SE (Red, 128 GB) (Includes EarPods, Power Adapter)","128 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A13 Bionic Chip with 3rd Gen Neural Engine Processor, Water and Dust Resistant (1 meter for Upto 30 minutes, IP67), Fast Charge Capable, Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹44,900",4.5,"11,990 Reviews"
"Apple iPhone 7 Plus (Silver, 256 GB)","256 GB ROM, 13.97 cm (5.5 inch) Retina HD Display, 12MP + 12MP | 7MP Front Camera, Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor, Brand Warranty of 1 Year","₹85,400",4.5,"2,974 Reviews"
"Apple iPhone 11 Pro Max (Space Grey, 512 GB)","512 GB ROM, 16.51 cm (6.5 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A13 Bionic Chip Processor, Brand Warranty for 1 Year","₹1,50,800",4.7,98 Reviews
"Apple iPhone XS Max (Space Grey, 64 GB)","64 GB ROM, 16.51 cm (6.5 inch) Super Retina HD Display, 12MP + 12MP | 7MP Front Camera, A12 Bionic Chip Processor, iOS 13 Compatible, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,09,900",4.6,146 Reviews
"Apple iPhone 6s (Silver, 128 GB)","128 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 5MP Front Camera, A9 Chip with 64-bit Architecture and M9 Motion Co-processor, Brand Warranty of 1 Year","₹55,999",4.5,"9,163 Reviews"
"(Refurbished) SAMSUNG Galaxy S23 5G (Cream, 256 GB)","Grade: Refurbished - Superb, Compatible Charger & Cable, 8 GB RAM | 256 GB ROM |, 15.49 cm Full HD+ Display, 50MP Rear Camera | 12MP Front Camera, 3900 mAh Battery, Qualcomm Snapdragon 8 Gen 2 Processor, Seller warranty of 1 Year","₹39,999",3.7,0 Reviews
"Apple iPhone 7 (Gold, 128 GB)","128 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor, Brand Warranty of 1 Year","₹34,900",4.5,"9,131 Reviews"
"Apple iPhone 11 Pro Max (Silver, 512 GB)","512 GB ROM, 16.51 cm (6.5 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A13 Bionic Chip Processor, Brand Warranty for 1 Year","₹1,50,800",4.7,98 Reviews
"Apple iPhone 7 (Gold, 32 GB)","32 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor, iOS 13 Compatible, Brand Warranty of 1 Year","₹31,500",4.5,"9,131 Reviews"
"Apple iPhone 6s (Silver, 16 GB)","16 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 5MP Front Camera, A9 Chip with 64-bit Architecture and M9 Motion Co-processor, Brand Warranty of 1 Year","₹41,999",4.5,"9,163 Reviews"
"Apple iPhone 11 Pro (Silver, 512 GB)","512 GB ROM, 14.73 cm (5.8 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A13 Bionic Chip Processor, Brand Warranty for 1 Year","₹1,40,300",4.6,620 Reviews
"Apple iPhone 11 Pro Max (Silver, 256 GB)","256 GB ROM, 16.51 cm (6.5 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A13 Bionic Chip Processor, Brand Warranty for 1 Year","₹1,31,900",4.7,98 Reviews
"Apple iPhone 7 Plus (Jet Black, 32 GB)","32 GB ROM, 13.94 cm (5.488 inch) Retina HD Display, 12MP + 12MP | 7MP Front Camera, Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor, 1 Year Manufacturer Warranty","₹37,900",4.5,"2,974 Reviews"
"Apple iPhone 11 Pro (Silver, 256 GB)","256 GB ROM, 14.73 cm (5.8 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A13 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,21,300",4.6,620 Reviews
"Apple iPhone 11 Pro Max (Silver, 64 GB)","64 GB ROM, 16.51 cm (6.5 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A13 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,17,100",4.7,98 Reviews
"Apple iPhone 11 Pro (Silver, 64 GB)","64 GB ROM, 14.73 cm (5.8 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A13 Bionic Chip Processor, Brand Warranty for 1 Year","₹1,06,600",4.6,620 Reviews
"Apple iPhone 6 Plus (Silver, 64 GB)","64 GB ROM, 13.97 cm (5.5 inch) Retina HD Display, 8MP Rear Camera | 1.2MP Front Camera, A8 Chip with 64-bit Architecture and M8 Motion Co-processor, 1 Year Manufacturer Warranty","₹48,999",4.5,197 Reviews
"Apple iPhone 14 Pro (Deep Purple, 256 GB)","256 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 48MP + 12MP + 12MP | 12MP Front Camera, A16 Bionic Chip, 6 Core Processor Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,29,900",4.7,153 Reviews
"Apple iPhone 11 (Yellow, 128 GB)","128 GB ROM, 15.49 cm (6.1 inch) Liquid Retina HD Display, 12MP + 12MP | 12MP Front Camera, A13 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹48,900",4.6,"11,402 Reviews"
"(Refurbished) SAMSUNG Galaxy S20+ (Cosmic Gray, 128 GB)","Grade: Refurbished - Superb, Compatible Charger & Cable, 8 GB RAM | 128 GB ROM | Expandable Upto 1 TB, 6.7 inch Quad HD+ Display, 64MP Rear Camera | 10MP Front Camera, 4500 mAh Battery, Exynos 990 Processor, Seller warranty of 12 months provided by AFORESERVE TECHNOLOGIES PRIVATE LIMITED.","₹21,499",4.7,0 Reviews
"Apple iPhone 14 Pro Max (Deep Purple, 1 TB)","1 TB ROM, 17.02 cm (6.7 inch) Super Retina XDR Display, 48MP + 12MP + 12MP | 12MP Front Camera, A16 Bionic Chip, 6 Core Processor Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,84,900",4.7,166 Reviews
"Apple iPhone 11 (Yellow, 64 GB)","64 GB ROM, 15.49 cm (6.1 inch) Liquid Retina HD Display, 12MP + 12MP | 12MP Front Camera, A13 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹43,900",4.6,"11,402 Reviews"
"Apple iPhone 6 Plus (Silver, 16 GB)","16 GB ROM, 13.97 cm (5.5 inch) Retina HD Display, 8MP Rear Camera | 1.2MP Front Camera, Apple A8 64-bit processor and M8 Motion Co-processor, 1 Year for Mobile & 6 Months for Accessories","₹40,999",4.5,197 Reviews
"Apple iPhone 14 Pro (Deep Purple, 1 TB)","1 TB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 48MP + 12MP + 12MP | 12MP Front Camera, A16 Bionic Chip, 6 Core Processor Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,69,900",4.7,153 Reviews
"Apple iPhone 14 Pro Max (Deep Purple, 512 GB)","512 GB ROM, 17.02 cm (6.7 inch) Super Retina XDR Display, 48MP + 12MP + 12MP | 12MP Front Camera, A16 Bionic Chip, 6 Core Processor Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,64,900",4.7,166 Reviews
"Apple iPhone 8 (PRODUCT)RED (Red, 256 GB)","256 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor, Brand Warranty of 1 Year","₹81,500",4.7,10 Reviews
"Apple iPhone 14 Pro (Deep Purple, 512 GB)","512 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 48MP + 12MP + 12MP | 12MP Front Camera, A16 Bionic Chip, 6 Core Processor Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,49,900",4.7,153 Reviews
"Apple iPhone 8 Plus (PRODUCT)RED (Red, 64 GB)","64 GB ROM, 13.97 cm (5.5 inch) Retina HD Display, 12MP + 12MP | 7MP Front Camera, A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor, Brand Warranty of 1 Year","₹49,900",4.6,23 Reviews
"Apple iPhone 14 Pro Max (Deep Purple, 256 GB)","256 GB ROM, 17.02 cm (6.7 inch) Super Retina XDR Display, 48MP + 12MP + 12MP | 12MP Front Camera, A16 Bionic Chip, 6 Core Processor Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,44,900",4.7,166 Reviews
"Apple iPhone 14 Pro Max (Deep Purple, 128 GB)","128 GB ROM, 17.02 cm (6.7 inch) Super Retina XDR Display, 48MP + 12MP + 12MP | 12MP Front Camera, A16 Bionic Chip, 6 Core Processor Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,34,900",4.7,166 Reviews
"Apple iPhone 14 Pro (Deep Purple, 128 GB)","128 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 48MP + 12MP + 12MP | 12MP Front Camera, A16 Bionic Chip, 6 Core Processor Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,19,900",4.7,153 Reviews
"Apple IPhone 4 (Black, 8 GB)","8 GB ROM, 8.89 cm (3.5 inch) NA Display, 5MP Rear Camera | 0.3MP Front Camera, 1 Year Manufacturer Warranty","₹22,900",4.1,183 Reviews
"Apple iPhone 7 (Rose Gold, 256 GB)","256 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A10 Fusion Chip with 64-bit Architecture and Embedded M10 Motion Co-processor, Brand Warranty of 1 Year","₹74,400",4.5,"9,131 Reviews"
"Apple iPhone 8 (PRODUCT)RED (Red, 64 GB)","64 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor, iOS 13 Compatible, Brand Warranty of 1 Year","₹39,900",4.7,10 Reviews
"Apple iPhone 7 (Jet Black, 128 GB)","128 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor, Brand Warranty of 1 Year","₹34,900",4.5,"9,131 Reviews"
"Apple iPhone 12 mini (Black, 256 GB)","256 GB ROM, 13.72 cm (5.4 inch) Super Retina XDR Display, 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield, Industry-leading IP68 Water Resistance, All Screen OLED Display, 12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹74,900",4.5,"10,188 Reviews"
"(Refurbished) SAMSUNG Galaxy S23 5G (Cream, 256 GB)","Grade: Refurbished - Superb, Compatible Charger & Cable, 8 GB RAM | 256 GB ROM |, 15.49 cm Full HD+ Display, 50MP Rear Camera | 12MP Front Camera, 3900 mAh Battery, Qualcomm Snapdragon 8 Gen 2 Processor, Seller warranty of 1 Year","₹39,999",3.7,0 Reviews
"Apple iPhone 7 (Rose Gold, 256 GB)","256 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A10 Fusion Chip with 64-bit Architecture and Embedded M10 Motion Co-processor, Brand Warranty of 1 Year","₹74,400",4.5,"9,131 Reviews"
"Apple iPhone 6 Plus (Silver, 16 GB)","16 GB ROM, 13.97 cm (5.5 inch) Retina HD Display, 8MP Rear Camera | 1.2MP Front Camera, Apple A8 64-bit processor and M8 Motion Co-processor, 1 Year for Mobile & 6 Months for Accessories","₹40,999",4.5,197 Reviews
"Apple IPhone 4 (Black, 8 GB)","8 GB ROM, 8.89 cm (3.5 inch) NA Display, 5MP Rear Camera | 0.3MP Front Camera, 1 Year Manufacturer Warranty","₹22,900",4.1,183 Reviews
"Apple iPhone 8 Plus (PRODUCT)RED (Red, 64 GB)","64 GB ROM, 13.97 cm (5.5 inch) Retina HD Display, 12MP + 12MP | 7MP Front Camera, A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor, Brand Warranty of 1 Year","₹49,900",4.6,23 Reviews
"Apple iPhone 6 (Space Grey, 32 GB)","32 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 8MP Rear Camera | 1.2MP Front Camera, Apple A8 64-bit processor and M8 Motion Co-processor, Brand Warranty of 1 Year","₹30,780",4.4,"16,101 Reviews"
"Apple iPhone 7 Plus (Silver, 128 GB)","128 GB ROM, 13.94 cm (5.488 inch) Retina HD Display, 12MP + 12MP | 7MP Front Camera, A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor, Brand Warranty of 1 Year","₹42,900",4.5,"2,974 Reviews"
"Apple iPhone 7 Plus (Silver, 32 GB)","32 GB ROM, 13.94 cm (5.488 inch) Retina HD Display, 12MP + 12MP | 7MP Front Camera, Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor, iOS 13 Compatible, Brand Warranty of 1 Year","₹37,900",4.5,"2,974 Reviews"
"Apple iPhone 8 (PRODUCT)RED (Red, 64 GB)","64 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor, iOS 13 Compatible, Brand Warranty of 1 Year","₹39,900",4.7,10 Reviews
"Apple iPhone 12 mini (Black, 256 GB)","256 GB ROM, 13.72 cm (5.4 inch) Super Retina XDR Display, 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield, Industry-leading IP68 Water Resistance, All Screen OLED Display, 12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹74,900",4.5,"10,188 Reviews"
"Apple iPhone 12 mini (Black, 128 GB)","128 GB ROM, 13.72 cm (5.4 inch) Super Retina XDR Display, 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield, Industry-leading IP68 Water Resistance, All Screen OLED Display, 12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹64,900",4.5,"10,188 Reviews"
"Apple iPhone 12 mini (Black, 64 GB)","64 GB ROM, 13.72 cm (5.4 inch) Super Retina XDR Display, 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield, Industry-leading IP68 Water Resistance, All Screen OLED Display, 12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹59,900",4.5,"10,188 Reviews"
"Apple iPhone 12 (Black, 128 GB)","128 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield, Industry-leading IP68 Water Resistance, All Screen OLED Display, 12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹54,900",4.6,"13,933 Reviews"
"Apple iPhone 12 mini (Red, 256 GB)","256 GB ROM, 13.72 cm (5.4 inch) Super Retina XDR Display, 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield, Industry-leading IP68 Water Resistance, All Screen OLED Display, 12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹74,900",4.5,"10,188 Reviews"
"Apple iPhone 6 Plus (Silver, 128 GB)","128 GB ROM, 13.97 cm (5.5 inch) Retina HD Display, 8MP Rear Camera | 1.2MP Front Camera, A8 Chip with 64-bit Architecture and M8 Motion Co-processor, 1 Year Manufacturer Warranty","₹48,999",4.5,197 Reviews
"Apple iPhone 11 Pro Max (Midnight Green, 512 GB)","512 GB ROM, 16.51 cm (6.5 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A13 Bionic Chip Processor, Brand Warranty for 1 Year","₹1,50,800",4.7,98 Reviews
"Apple iPhone XR (White, 256 GB) (Includes EarPods, Power Adapter)","256 GB ROM, 15.49 cm (6.1 inch) Display, 12MP Rear Camera | 7MP Front Camera, A12 Bionic Chip Processor, Brand Warranty of 1 Year","₹91,900",4.6,"8,479 Reviews"
"Apple iPhone 7 (Jet Black, 128 GB)","128 GB ROM, 11.94 cm (4.7 inch) Retina HD Display, 12MP Rear Camera | 7MP Front Camera, A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor, Brand Warranty of 1 Year","₹34,900",4.5,"9,131 Reviews"
"Apple iPhone 11 Pro (Midnight Green, 512 GB)","512 GB ROM, 14.73 cm (5.8 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A13 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,40,300",4.6,620 Reviews
"Apple iPhone 11 Pro Max (Midnight Green, 256 GB)","256 GB ROM, 16.51 cm (6.5 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A13 Bionic Chip Processor, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹1,31,900",4.7,98 Reviews
"Apple iPhone 12 (Red, 256 GB)","256 GB ROM, 15.49 cm (6.1 inch) Super Retina XDR Display, 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield, Industry-leading IP68 Water Resistance, All Screen OLED Display, 12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹64,900",4.6,"13,933 Reviews"
"Apple iPhone 12 mini (Red, 128 GB)","128 GB ROM, 13.72 cm (5.4 inch) Super Retina XDR Display, 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield, Industry-leading IP68 Water Resistance, All Screen OLED Display, 12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹64,900",4.5,"10,188 Reviews"
"Apple iPhone 12 mini (Red, 64 GB)","64 GB ROM, 13.72 cm (5.4 inch) Super Retina XDR Display, 12MP + 12MP | 12MP Front Camera, A14 Bionic Chip with Next Generation Neural Engine Processor, Ceramic Shield, Industry-leading IP68 Water Resistance, All Screen OLED Display, 12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR Recording, 1 year warranty for phone and 1 year warranty for in Box Accessories.","₹59,900",4.5,"10,188 Reviews"
"Apple iPhone 11 Pro (Midnight Green, 256 GB)","256 GB ROM, 14.73 cm (5.8 inch) Super Retina XDR Display, 12MP + 12MP + 12MP | 12MP Front Camera, A13 Bionic Chip Processor, Brand Warranty for 1 Year","₹1,21,300",4.6,620 Reviews
